method,seed,query,ro,parent_r2,child_r2
BIF-UCB (hot),9891788,17,0.896907560458215,0.29903711407929656,0.31177316491856955
BIF-UCB (hot),9891788,18,0.9709320245061729,0.3908433677470203,0.3022703471295298
BIF-UCB (hot),9891788,19,0.9709320245061729,0.3760299904746063,0.3399130398979591
BIF-UCB (hot),9314146,0,0.17133024236008754,8.922360964945632e-05,0.05441582855857153
BIF-UCB (hot),9314146,1,0.9871147531406382,0.033360267462770425,0.043318249794116685
BIF-UCB (hot),9314146,2,0.9871147531406382,0.0339261492820935,0.20534328098841195
BIF-UCB (hot),9314146,3,0.9871147531406382,0.03332704376127485,0.3682070175706123
BIF-UCB (hot),9314146,4,0.9871147531406382,0.03847361514870988,0.4867862143486445
BIF-UCB (hot),9314146,5,0.9871147531406382,0.08019141668963178,0.5990090756841999
BIF-UCB (hot),9314146,6,0.9871147531406382,0.12948014432106092,0.6049087039116208
BIF-UCB (hot),9314146,7,0.9027901943994274,0.14684027344722164,0.6280570895463607
BIF-UCB (hot),9314146,8,0.8900089484884361,0.2264825012804496,0.6157512044185542
BIF-UCB (hot),9314146,9,0.8898494488582143,0.23850869140142153,0.5943842550240556
BIF-UCB (hot),9314146,10,0.8898494488582143,0.22999475540920464,0.5824769695678633
BIF-UCB (hot),9314146,11,0.8900089484884361,0.24598534026852767,0.6071939028887043
BIF-UCB (hot),9314146,12,0.8900089484884361,0.2660428721992508,0.6075812504534507
BIF-UCB (hot),9314146,13,0.8900089484884361,0.2983143386931711,0.6024669922723279
BIF-UCB (hot),9314146,14,0.8977699768227599,0.36374461526767815,0.6024980659213859
BIF-UCB (hot),9314146,15,0.8977699768227599,0.3915582908413898,0.6129311312315948
BIF-UCB (hot),9314146,16,0.8977699768227599,0.40906822907729024,0.6133073585380302
BIF-UCB (hot),9314146,17,0.8977699768227599,0.43335858952062684,0.6149293541000628
BIF-UCB (hot),9314146,18,0.8977699768227599,0.4279804168576871,0.6170739866511861
BIF-UCB (hot),9314146,19,0.8876967364032423,0.4616702905353496,0.6105840254873847
BIF-UCB (hot),9488226,0,0.9382793281076746,0.002442947024924284,0.34997639732967817
BIF-UCB (hot),9488226,1,0.9060915172132055,0.008445859119364796,0.4151294719216874
BIF-UCB (hot),9488226,2,0.9060915172132055,0.013843540990833568,0.3509099612254595
BIF-UCB (hot),9488226,3,0.9060915172132055,0.02329040839650093,0.28731069580935953
BIF-UCB (hot),9488226,4,0.9060915172132055,0.030517379393601995,0.2783491443145852
BIF-UCB (hot),9488226,5,0.9060915172132055,0.07377103589953085,0.24803838803518202
BIF-UCB (hot),9488226,6,0.9060915172132055,0.08324774200526487,0.25506735053096286
BIF-UCB (hot),9488226,7,0.9060915172132055,0.46821952605788425,0.26728557751802046
BIF-UCB (hot),9488226,8,0.9027901943994274,0.48905691789908695,0.5915844693941991
BIF-UCB (hot),9488226,9,0.9027901943994274,0.506153757374713,0.5934268800567629
BIF-UCB (hot),9488226,10,0.9027901943994274,0.5233299152245244,0.5929785498700313
BIF-UCB (hot),9488226,11,0.9027901943994274,0.5214930142541006,0.56613670361419
BIF-UCB (hot),9488226,12,0.9027901943994274,0.44744011835248126,0.5336082128282071
BIF-UCB (hot),9488226,13,0.9027901943994274,0.5348901367277656,0.5173944578700627
BIF-UCB (hot),9488226,14,0.9017386152013106,0.5444032009828608,0.5731137756121513
BIF-UCB (hot),9488226,15,0.9017386152013106,0.5562550376213968,0.597879749303394
BIF-UCB (hot),9488226,16,0.9017386152013106,0.5024866093576142,0.6028924997624092
BIF-UCB (hot),9488226,17,0.9017386152013106,0.4857537818200903,0.5723623283864234
BIF-UCB (hot),9488226,18,0.9017386152013106,0.4772177810943108,0.5817024729939693
BIF-UCB (hot),9488226,19,0.9228853637547502,0.4791955667140998,0.5706884839759945
BIF-UCB (hot),2697408,0,0.417248636171651,0.003640890212075704,0.2598890010756326
BIF-UCB (hot),2697408,1,0.9184406762294373,0.05686171765120468,0.1998164054587625
BIF-UCB (hot),2697408,2,0.9184406762294373,0.08332973897463276,0.2213267155556029
BIF-UCB (hot),2697408,3,0.8900089484884361,0.19364288555015907,0.5058800250118825
BIF-UCB (hot),2697408,4,0.9588240321261545,0.28451567689846874,0.5312280509309553
BIF-UCB (hot),2697408,5,0.8878457713665732,0.4009383077860553,0.4880870772477689
BIF-UCB (hot),2697408,6,0.8878457713665732,0.4147970260313106,0.5263000158703608
BIF-UCB (hot),2697408,7,0.9017386152013106,0.43602031019244475,0.5535296401584877
BIF-UCB (hot),2697408,8,0.8900089484884361,0.4435644090912306,0.5491249078096905
BIF-UCB (hot),2697408,9,0.8900089484884361,0.45505217841027207,0.5568064780805908
BIF-UCB (hot),2697408,10,0.8900089484884361,0.45460422091105884,0.5365771916013136
BIF-UCB (hot),2697408,11,0.8900089484884361,0.4484840262894585,0.5647153955986177
BIF-UCB (hot),2697408,12,0.8900089484884361,0.5217676472181096,0.5637384652251243
BIF-UCB (hot),2697408,13,0.8900089484884361,0.5472365413022398,0.6291549454024621
BIF-UCB (hot),2697408,14,0.8900089484884361,0.5557242426259767,0.6198467785827885
BIF-UCB (hot),2697408,15,0.8900089484884361,0.5692126478072105,0.6254892401525212
BIF-UCB (hot),2697408,16,0.8900089484884361,0.5803773920926728,0.6291992206475924
BIF-UCB (hot),2697408,17,0.9277939049626113,0.5861723064651031,0.6326636559373506
BIF-UCB (hot),2697408,18,0.926554547568781,0.5445349221080118,0.6465879176601439
BIF-UCB (hot),2697408,19,0.9761414049164123,0.5322025360644604,0.6308806154794426
BIF-UCB (hot),5135059,0,0.9310488024666578,8.704052250319915e-05,0.22710030686161506
BIF-UCB (hot),5135059,1,0.9583514712016894,0.11730564435168259,0.19920223415990618
BIF-UCB (hot),5135059,2,0.8876967364032423,0.14101475069943567,0.42895633702053326
BIF-UCB (hot),5135059,3,0.8900089484884361,0.2194088630013299,0.5465706439690052
BIF-UCB (hot),5135059,4,0.8900089484884361,0.26012041493459986,0.5621667744482575
BIF-UCB (hot),5135059,5,0.8900089484884361,0.2854869014030804,0.5222738632256727
BIF-UCB (hot),5135059,6,0.8900089484884361,0.29048999565542305,0.5235884646734323
BIF-UCB (hot),5135059,7,0.8900089484884361,0.3993174658883982,0.5404198185346842
BIF-UCB (hot),5135059,8,0.8900089484884361,0.4123933159675156,0.5392711930412779
BIF-UCB (hot),5135059,9,0.8900089484884361,0.4314058953463601,0.49005871158910436
BIF-UCB (hot),5135059,10,0.9070338564725935,0.44321774801576086,0.5085270245042401
BIF-UCB (hot),5135059,11,0.8900089484884361,0.42423346761102504,0.5024683357756455
BIF-UCB (hot),5135059,12,0.9070338564725935,0.4196311125429848,0.5410386408184952
BIF-UCB (hot),5135059,13,0.9548843646320248,0.4198075723582804,0.5702952058039
BIF-UCB (hot),5135059,14,0.9575054574702357,0.420975468825847,0.5607025437416819
BIF-UCB (hot),5135059,15,0.9575054574702357,0.4221611024777726,0.5602002613745642
BIF-UCB (hot),5135059,16,0.9718597052436182,0.39964909107481045,0.5711353463296935
BIF-UCB (hot),5135059,17,0.9718597052436182,0.43028347969103836,0.5698267161160704
BIF-UCB (hot),5135059,18,0.9718597052436182,0.42771358350112704,0.594823306082814
BIF-UCB (hot),5135059,19,0.9614999246703749,0.4276914610654435,0.5858218633864951
BIF-UCB (hot),6813578,0,0.6069422387133775,0.008311240668507039,0.19683836740020655
BIF-UCB (hot),6813578,1,0.9184406762294373,0.08361291929583378,0.21920098511775918
BIF-UCB (hot),6813578,2,0.9184406762294373,0.12714374114698568,0.3819366926285943
BIF-UCB (hot),6813578,3,0.9184406762294373,0.20579386373299213,0.44514611374960245
BIF-UCB (hot),6813578,4,0.9157581534000875,0.45086707513703594,0.5252416041787824
BIF-UCB (hot),6813578,5,0.896153345554005,0.4811111141326205,0.4605496575801452
BIF-UCB (hot),6813578,6,0.8950288199056391,0.49089704012896557,0.48593796155965213
BIF-UCB (hot),6813578,7,0.9672171210151653,0.5442436801444605,0.42787202336570485
BIF-UCB (hot),6813578,8,0.9672171210151653,0.5414847688120737,0.5509495248302984
BIF-UCB (hot),6813578,9,0.9672171210151653,0.5438454342459184,0.5120006823625309
BIF-UCB (hot),6813578,10,0.9672171210151653,0.5851708872169644,0.546364332293723
BIF-UCB (hot),6813578,11,0.9689635887107919,0.5848152835954131,0.5788943602194578
BIF-UCB (hot),6813578,12,0.9689635887107919,0.586653892517473,0.5696141549346152
BIF-UCB (hot),6813578,13,0.9689635887107919,0.5879353961533469,0.5783738532953573
BIF-UCB (hot),6813578,14,0.9689635887107919,0.5887371472517369,0.5624127873646303
BIF-UCB (hot),6813578,15,0.9689635887107919,0.595653370243058,0.4995961675858478
BIF-UCB (hot),6813578,16,0.9689635887107919,0.5921237482232657,0.49403878168953996
BIF-UCB (hot),6813578,17,0.9689635887107919,0.5900013842227789,0.49486204888455737
